d1,d2,d3,d4,d5,play
5,3,5,4,3,none
5,3,5,4,4,none
5,3,5,4,5,none
5,3,5,4,6,none
5,3,5,5,1,none
5,3,5,5,2,none
5,3,5,5,3,full
5,3,5,5,4,none
5,3,5,5,5,poker
5,3,5,5,6,none
5,3,5,6,1,none
5,3,5,6,2,none
5,3,5,6,3,none
5,3,5,6,4,none
5,3,5,6,5,none
5,3,5,6,6,none
5,3,6,1,1,none
5,3,6,1,2,none
5,3,6,1,3,none
5,3,6,1,4,none
5,3,6,1,5,none
5,3,6,1,6,none
5,3,6,2,1,none
5,3,6,2,2,none
5,3,6,2,3,none
5,3,6,2,4,stairs
5,3,6,2,5,none
5,3,6,2,6,none
5,3,6,3,1,none
5,3,6,3,2,none
5,3,6,3,3,none
5,3,6,3,4,none
5,3,6,3,5,none
5,3,6,3,6,none
5,3,6,4,1,none
5,3,6,4,2,stairs
5,3,6,4,3,none
5,3,6,4,4,none
5,3,6,4,5,none
5,3,6,4,6,none
5,3,6,5,1,none
5,3,6,5,2,none
5,3,6,5,3,none
5,3,6,5,4,none
5,3,6,5,5,none
5,3,6,5,6,none
5,3,6,6,1,none
5,3,6,6,2,none
5,3,6,6,3,none
5,3,6,6,4,none
5,3,6,6,5,none
5,3,6,6,6,none
5,4,1,1,1,none
5,4,1,1,2,none
5,4,1,1,3,none
5,4,1,1,4,none
5,4,1,1,5,none
5,4,1,1,6,none
5,4,1,2,1,none
5,4,1,2,2,none
5,4,1,2,3,stairs
5,4,1,2,4,none
5,4,1,2,5,none
5,4,1,2,6,none
5,4,1,3,1,none
5,4,1,3,2,stairs
5,4,1,3,3,none
5,4,1,3,4,none
5,4,1,3,5,none
5,4,1,3,6,none
5,4,1,4,1,none
5,4,1,4,2,none
5,4,1,4,3,none
5,4,1,4,4,none
5,4,1,4,5,none
5,4,1,4,6,none
5,4,1,5,1,none
5,4,1,5,2,none
5,4,1,5,3,none
5,4,1,5,4,none
5,4,1,5,5,none
5,4,1,5,6,none
5,4,1,6,1,none
5,4,1,6,2,none
5,4,1,6,3,none
5,4,1,6,4,none
5,4,1,6,5,none
5,4,1,6,6,none
5,4,2,1,1,none
5,4,2,1,2,none
5,4,2,1,3,stairs
5,4,2,1,4,none
5,4,2,1,5,none
5,4,2,1,6,none
5,4,2,2,1,none
5,4,2,2,2,none
5,4,2,2,3,none
5,4,2,2,4,none
5,4,2,2,5,none
5,4,2,2,6,none
5,4,2,3,1,stairs
5,4,2,3,2,none
5,4,2,3,3,none
5,4,2,3,4,none
5,4,2,3,5,none
5,4,2,3,6,stairs
5,4,2,4,1,none
5,4,2,4,2,none
5,4,2,4,3,none
5,4,2,4,4,none
5,4,2,4,5,none
5,4,2,4,6,none
5,4,2,5,1,none
5,4,2,5,2,none
5,4,2,5,3,none
5,4,2,5,4,none
5,4,2,5,5,none
5,4,2,5,6,none
5,4,2,6,1,none
5,4,2,6,2,none
5,4,2,6,3,stairs
5,4,2,6,4,none
5,4,2,6,5,none
5,4,2,6,6,none
5,4,3,1,1,none
5,4,3,1,2,stairs
5,4,3,1,3,none
5,4,3,1,4,none
5,4,3,1,5,none
5,4,3,1,6,none
5,4,3,2,1,stairs
5,4,3,2,2,none
5,4,3,2,3,none
5,4,3,2,4,none
5,4,3,2,5,none
5,4,3,2,6,stairs
5,4,3,3,1,none
5,4,3,3,2,none
5,4,3,3,3,none
5,4,3,3,4,none
5,4,3,3,5,none
5,4,3,3,6,none
5,4,3,4,1,none
5,4,3,4,2,none
5,4,3,4,3,none
5,4,3,4,4,none
5,4,3,4,5,none
5,4,3,4,6,none
5,4,3,5,1,none
5,4,3,5,2,none
5,4,3,5,3,none
5,4,3,5,4,none
5,4,3,5,5,none
5,4,3,5,6,none
5,4,3,6,1,none
5,4,3,6,2,stairs
5,4,3,6,3,none
5,4,3,6,4,none
5,4,3,6,5,none
5,4,3,6,6,none
5,4,4,1,1,none
5,4,4,1,2,none
5,4,4,1,3,none
5,4,4,1,4,none
5,4,4,1,5,none
5,4,4,1,6,none
5,4,4,2,1,none
5,4,4,2,2,none
5,4,4,2,3,none
5,4,4,2,4,none
5,4,4,2,5,none
5,4,4,2,6,none
5,4,4,3,1,none
5,4,4,3,2,none
5,4,4,3,3,none
5,4,4,3,4,none
5,4,4,3,5,none
5,4,4,3,6,none
5,4,4,4,1,none
5,4,4,4,2,none
5,4,4,4,3,none
5,4,4,4,4,poker
5,4,4,4,5,full
5,4,4,4,6,none
5,4,4,5,1,none
5,4,4,5,2,none
5,4,4,5,3,none
5,4,4,5,4,full
5,4,4,5,5,full
5,4,4,5,6,none
5,4,4,6,1,none
5,4,4,6,2,none
5,4,4,6,3,none
5,4,4,6,4,none
5,4,4,6,5,none
5,4,4,6,6,none
5,4,5,1,1,none
5,4,5,1,2,none
5,4,5,1,3,none
5,4,5,1,4,none
5,4,5,1,5,none
5,4,5,1,6,none
5,4,5,2,1,none
5,4,5,2,2,none
5,4,5,2,3,none
5,4,5,2,4,none
5,4,5,2,5,none
5,4,5,2,6,none
5,4,5,3,1,none
5,4,5,3,2,none
5,4,5,3,3,none
5,4,5,3,4,none
5,4,5,3,5,none
5,4,5,3,6,none
5,4,5,4,1,none
5,4,5,4,2,none
5,4,5,4,3,none
5,4,5,4,4,full
5,4,5,4,5,full
5,4,5,4,6,none
5,4,5,5,1,none
5,4,5,5,2,none
5,4,5,5,3,none
5,4,5,5,4,full
5,4,5,5,5,poker
5,4,5,5,6,none
5,4,5,6,1,none
5,4,5,6,2,none
5,4,5,6,3,none
5,4,5,6,4,none
5,4,5,6,5,none
5,4,5,6,6,none
5,4,6,1,1,none
5,4,6,1,2,none
5,4,6,1,3,none
5,4,6,1,4,none
5,4,6,1,5,none
5,4,6,1,6,none
5,4,6,2,1,none
5,4,6,2,2,none
5,4,6,2,3,stairs
5,4,6,2,4,none
5,4,6,2,5,none
5,4,6,2,6,none
5,4,6,3,1,none
5,4,6,3,2,stairs
5,4,6,3,3,none
5,4,6,3,4,none
5,4,6,3,5,none
5,4,6,3,6,none
5,4,6,4,1,none
5,4,6,4,2,none
5,4,6,4,3,none
5,4,6,4,4,none
5,4,6,4,5,none
5,4,6,4,6,none
5,4,6,5,1,none
5,4,6,5,2,none
5,4,6,5,3,none
5,4,6,5,4,none
5,4,6,5,5,none
5,4,6,5,6,none
5,4,6,6,1,none
5,4,6,6,2,none
5,4,6,6,3,none
5,4,6,6,4,none
5,4,6,6,5,none
5,4,6,6,6,none
5,5,1,1,1,full
5,5,1,1,2,none
5,5,1,1,3,none
5,5,1,1,4,none
5,5,1,1,5,full
5,5,1,1,6,none
5,5,1,2,1,none
5,5,1,2,2,none
5,5,1,2,3,none
5,5,1,2,4,none
5,5,1,2,5,none
5,5,1,2,6,none
5,5,1,3,1,none
5,5,1,3,2,none
5,5,1,3,3,none
5,5,1,3,4,none
5,5,1,3,5,none
5,5,1,3,6,none
5,5,1,4,1,none
5,5,1,4,2,none
5,5,1,4,3,none
5,5,1,4,4,none
5,5,1,4,5,none
5,5,1,4,6,none
5,5,1,5,1,full
5,5,1,5,2,none
5,5,1,5,3,none
5,5,1,5,4,none
5,5,1,5,5,poker
5,5,1,5,6,none
5,5,1,6,1,none
5,5,1,6,2,none
5,5,1,6,3,none
5,5,1,6,4,none
5,5,1,6,5,none
5,5,1,6,6,none
5,5,2,1,1,none
5,5,2,1,2,none
5,5,2,1,3,none
5,5,2,1,4,none
5,5,2,1,5,none
5,5,2,1,6,none
5,5,2,2,1,none
5,5,2,2,2,full
5,5,2,2,3,none
5,5,2,2,4,none
5,5,2,2,5,full
5,5,2,2,6,none
5,5,2,3,1,none
5,5,2,3,2,none
5,5,2,3,3,none
5,5,2,3,4,none
5,5,2,3,5,none
5,5,2,3,6,none
5,5,2,4,1,none
5,5,2,4,2,none
5,5,2,4,3,none
5,5,2,4,4,none
5,5,2,4,5,none
5,5,2,4,6,none
5,5,2,5,1,none
5,5,2,5,2,full
5,5,2,5,3,none
5,5,2,5,4,none
5,5,2,5,5,poker
5,5,2,5,6,none
5,5,2,6,1,none
5,5,2,6,2,none
5,5,2,6,3,none
5,5,2,6,4,none
5,5,2,6,5,none
5,5,2,6,6,none
5,5,3,1,1,none
5,5,3,1,2,none
5,5,3,1,3,none
5,5,3,1,4,none
5,5,3,1,5,none
5,5,3,1,6,none
5,5,3,2,1,none
5,5,3,2,2,none
5,5,3,2,3,none
5,5,3,2,4,none
5,5,3,2,5,none
5,5,3,2,6,none
5,5,3,3,1,none
5,5,3,3,2,none
5,5,3,3,3,full
5,5,3,3,4,none
5,5,3,3,5,full
5,5,3,3,6,none
5,5,3,4,1,none
5,5,3,4,2,none
5,5,3,4,3,none
5,5,3,4,4,none
5,5,3,4,5,none
5,5,3,4,6,none
5,5,3,5,1,none
5,5,3,5,2,none
5,5,3,5,3,full
5,5,3,5,4,none
5,5,3,5,5,poker
5,5,3,5,6,none
5,5,3,6,1,none
5,5,3,6,2,none
5,5,3,6,3,none
5,5,3,6,4,none
5,5,3,6,5,none
5,5,3,6,6,none
5,5,4,1,1,none
5,5,4,1,2,none
5,5,4,1,3,none
5,5,4,1,4,none
5,5,4,1,5,none
5,5,4,1,6,none
5,5,4,2,1,none
5,5,4,2,2,none
5,5,4,2,3,none
5,5,4,2,4,none
5,5,4,2,5,none
5,5,4,2,6,none
5,5,4,3,1,none
5,5,4,3,2,none
5,5,4,3,3,none
5,5,4,3,4,none
5,5,4,3,5,none
5,5,4,3,6,none
5,5,4,4,1,none
5,5,4,4,2,none
5,5,4,4,3,none
5,5,4,4,4,full
5,5,4,4,5,full
5,5,4,4,6,none
5,5,4,5,1,none
5,5,4,5,2,none
5,5,4,5,3,none
5,5,4,5,4,full
5,5,4,5,5,poker
5,5,4,5,6,none
5,5,4,6,1,none
5,5,4,6,2,none
5,5,4,6,3,none
5,5,4,6,4,none
5,5,4,6,5,none
5,5,4,6,6,none
5,5,5,1,1,full
5,5,5,1,2,none
5,5,5,1,3,none
5,5,5,1,4,none
5,5,5,1,5,poker
5,5,5,1,6,none
5,5,5,2,1,none
5,5,5,2,2,full
5,5,5,2,3,none
5,5,5,2,4,none
5,5,5,2,5,poker
5,5,5,2,6,none
5,5,5,3,1,none
5,5,5,3,2,none
5,5,5,3,3,full
5,5,5,3,4,none
5,5,5,3,5,poker
5,5,5,3,6,none
5,5,5,4,1,none
5,5,5,4,2,none
5,5,5,4,3,none
5,5,5,4,4,full
5,5,5,4,5,poker
5,5,5,4,6,none
5,5,5,5,1,poker
5,5,5,5,2,poker
5,5,5,5,3,poker
5,5,5,5,4,poker
5,5,5,5,5,jatzee
5,5,5,5,6,poker
5,5,5,6,1,none
5,5,5,6,2,none
5,5,5,6,3,none
5,5,5,6,4,none
5,5,5,6,5,poker
5,5,5,6,6,full
5,5,6,1,1,none
5,5,6,1,2,none
5,5,6,1,3,none
5,5,6,1,4,none
5,5,6,1,5,none
5,5,6,1,6,none
5,5,6,2,1,none
5,5,6,2,2,none
5,5,6,2,3,none
5,5,6,2,4,none
5,5,6,2,5,none
5,5,6,2,6,none
5,5,6,3,1,none
5,5,6,3,2,none
5,5,6,3,3,none
5,5,6,3,4,none
5,5,6,3,5,none
5,5,6,3,6,none
5,5,6,4,1,none
5,5,6,4,2,none
5,5,6,4,3,none
5,5,6,4,4,none
5,5,6,4,5,none
5,5,6,4,6,none
5,5,6,5,1,none
5,5,6,5,2,none
5,5,6,5,3,none
5,5,6,5,4,none
5,5,6,5,5,poker
5,5,6,5,6,full
5,5,6,6,1,none
5,5,6,6,2,none
5,5,6,6,3,none
5,5,6,6,4,none
5,5,6,6,5,full
5,5,6,6,6,full
5,6,1,1,1,none
5,6,1,1,2,none
5,6,1,1,3,none
5,6,1,1,4,none
5,6,1,1,5,none
5,6,1,1,6,none
5,6,1,2,1,none
5,6,1,2,2,none
5,6,1,2,3,none
5,6,1,2,4,none
5,6,1,2,5,none
5,6,1,2,6,none
5,6,1,3,1,none
5,6,1,3,2,none
5,6,1,3,3,none
5,6,1,3,4,none
5,6,1,3,5,none
5,6,1,3,6,none
5,6,1,4,1,none
5,6,1,4,2,none
5,6,1,4,3,none
5,6,1,4,4,none
5,6,1,4,5,none
5,6,1,4,6,none
5,6,1,5,1,none
5,6,1,5,2,none
5,6,1,5,3,none
5,6,1,5,4,none
5,6,1,5,5,none
5,6,1,5,6,none
5,6,1,6,1,none
5,6,1,6,2,none
5,6,1,6,3,none
5,6,1,6,4,none
5,6,1,6,5,none
5,6,1,6,6,none
5,6,2,1,1,none
5,6,2,1,2,none
5,6,2,1,3,none
5,6,2,1,4,none
5,6,2,1,5,none
5,6,2,1,6,none
5,6,2,2,1,none
5,6,2,2,2,none
5,6,2,2,3,none
5,6,2,2,4,none
5,6,2,2,5,none
5,6,2,2,6,none
5,6,2,3,1,none
5,6,2,3,2,none
5,6,2,3,3,none
5,6,2,3,4,stairs
5,6,2,3,5,none
5,6,2,3,6,none
5,6,2,4,1,none
5,6,2,4,2,none
5,6,2,4,3,stairs
5,6,2,4,4,none
5,6,2,4,5,none
5,6,2,4,6,none
5,6,2,5,1,none
5,6,2,5,2,none
5,6,2,5,3,none
5,6,2,5,4,none
5,6,2,5,5,none
5,6,2,5,6,none
5,6,2,6,1,none
5,6,2,6,2,none
5,6,2,6,3,none
5,6,2,6,4,none
5,6,2,6,5,none
5,6,2,6,6,none
5,6,3,1,1,none
5,6,3,1,2,none
5,6,3,1,3,none
5,6,3,1,4,none
5,6,3,1,5,none
5,6,3,1,6,none
5,6,3,2,1,none
5,6,3,2,2,none
5,6,3,2,3,none
5,6,3,2,4,stairs
5,6,3,2,5,none
5,6,3,2,6,none
5,6,3,3,1,none
5,6,3,3,2,none
5,6,3,3,3,none
5,6,3,3,4,none
5,6,3,3,5,none
5,6,3,3,6,none
5,6,3,4,1,none
5,6,3,4,2,stairs
5,6,3,4,3,none
5,6,3,4,4,none
5,6,3,4,5,none
5,6,3,4,6,none
5,6,3,5,1,none
5,6,3,5,2,none
5,6,3,5,3,none
5,6,3,5,4,none
5,6,3,5,5,none
5,6,3,5,6,none
5,6,3,6,1,none
5,6,3,6,2,none
5,6,3,6,3,none
5,6,3,6,4,none
5,6,3,6,5,none
5,6,3,6,6,none
5,6,4,1,1,none
5,6,4,1,2,none
5,6,4,1,3,none
5,6,4,1,4,none
5,6,4,1,5,none
5,6,4,1,6,none
5,6,4,2,1,none
5,6,4,2,2,none
5,6,4,2,3,stairs
5,6,4,2,4,none
5,6,4,2,5,none
5,6,4,2,6,none
5,6,4,3,1,none
5,6,4,3,2,stairs
5,6,4,3,3,none
5,6,4,3,4,none
5,6,4,3,5,none
5,6,4,3,6,none
5,6,4,4,1,none
5,6,4,4,2,none
5,6,4,4,3,none
5,6,4,4,4,none
5,6,4,4,5,none
5,6,4,4,6,none
5,6,4,5,1,none
5,6,4,5,2,none
5,6,4,5,3,none
5,6,4,5,4,none
5,6,4,5,5,none
5,6,4,5,6,none
5,6,4,6,1,none
5,6,4,6,2,none
5,6,4,6,3,none
5,6,4,6,4,none
5,6,4,6,5,none
5,6,4,6,6,none
5,6,5,1,1,none
5,6,5,1,2,none
5,6,5,1,3,none
5,6,5,1,4,none
5,6,5,1,5,none
5,6,5,1,6,none
5,6,5,2,1,none
5,6,5,2,2,none
5,6,5,2,3,none
5,6,5,2,4,none
5,6,5,2,5,none
5,6,5,2,6,none
5,6,5,3,1,none
5,6,5,3,2,none
5,6,5,3,3,none
5,6,5,3,4,none
5,6,5,3,5,none
5,6,5,3,6,none
5,6,5,4,1,none
5,6,5,4,2,none
5,6,5,4,3,none
5,6,5,4,4,none
5,6,5,4,5,none
5,6,5,4,6,none
5,6,5,5,1,none
5,6,5,5,2,none
5,6,5,5,3,none
5,6,5,5,4,none
5,6,5,5,5,poker
5,6,5,5,6,full
5,6,5,6,1,none
5,6,5,6,2,none
5,6,5,6,3,none
5,6,5,6,4,none
5,6,5,6,5,full
5,6,5,6,6,full
5,6,6,1,1,none
5,6,6,1,2,none
5,6,6,1,3,none
5,6,6,1,4,none
5,6,6,1,5,none
5,6,6,1,6,none
5,6,6,2,1,none
5,6,6,2,2,none
5,6,6,2,3,none
5,6,6,2,4,none
5,6,6,2,5,none
5,6,6,2,6,none
5,6,6,3,1,none
5,6,6,3,2,none
5,6,6,3,3,none
5,6,6,3,4,none
5,6,6,3,5,none
5,6,6,3,6,none
5,6,6,4,1,none
5,6,6,4,2,none
5,6,6,4,3,none
5,6,6,4,4,none
5,6,6,4,5,none
5,6,6,4,6,none
5,6,6,5,1,none
5,6,6,5,2,none
5,6,6,5,3,none
5,6,6,5,4,none
5,6,6,5,5,full
5,6,6,5,6,full
5,6,6,6,1,none
5,6,6,6,2,none
5,6,6,6,3,none
5,6,6,6,4,none
5,6,6,6,5,full
5,6,6,6,6,poker
6,1,1,1,1,poker
6,1,1,1,2,none
6,1,1,1,3,none
6,1,1,1,4,none
6,1,1,1,5,none
6,1,1,1,6,full
6,1,1,2,1,none
6,1,1,2,2,none
6,1,1,2,3,none
6,1,1,2,4,none
6,1,1,2,5,none
6,1,1,2,6,none
6,1,1,3,1,none
6,1,1,3,2,none
6,1,1,3,3,none
6,1,1,3,4,none
6,1,1,3,5,none
6,1,1,3,6,none
6,1,1,4,1,none
6,1,1,4,2,none
6,1,1,4,3,none
6,1,1,4,4,none
6,1,1,4,5,none
6,1,1,4,6,none
6,1,1,5,1,none
6,1,1,5,2,none
6,1,1,5,3,none
6,1,1,5,4,none
6,1,1,5,5,none
6,1,1,5,6,none
6,1,1,6,1,full
6,1,1,6,2,none
6,1,1,6,3,none
6,1,1,6,4,none
6,1,1,6,5,none
6,1,1,6,6,full
6,1,2,1,1,none
6,1,2,1,2,none
6,1,2,1,3,none
6,1,2,1,4,none
6,1,2,1,5,none
6,1,2,1,6,none
6,1,2,2,1,none
6,1,2,2,2,none
6,1,2,2,3,none
6,1,2,2,4,none
6,1,2,2,5,none
6,1,2,2,6,none
6,1,2,3,1,none
6,1,2,3,2,none
6,1,2,3,3,none
6,1,2,3,4,none
6,1,2,3,5,none
6,1,2,3,6,none
6,1,2,4,1,none
6,1,2,4,2,none
6,1,2,4,3,none
6,1,2,4,4,none
6,1,2,4,5,none
6,1,2,4,6,none
6,1,2,5,1,none
6,1,2,5,2,none
6,1,2,5,3,none
6,1,2,5,4,none
6,1,2,5,5,none
6,1,2,5,6,none
6,1,2,6,1,none
6,1,2,6,2,none
6,1,2,6,3,none
6,1,2,6,4,none
6,1,2,6,5,none
6,1,2,6,6,none
6,1,3,1,1,none
6,1,3,1,2,none
6,1,3,1,3,none
6,1,3,1,4,none
6,1,3,1,5,none
6,1,3,1,6,none
6,1,3,2,1,none
6,1,3,2,2,none
6,1,3,2,3,none
6,1,3,2,4,none
6,1,3,2,5,none
6,1,3,2,6,none
6,1,3,3,1,none
6,1,3,3,2,none
6,1,3,3,3,none
6,1,3,3,4,none
6,1,3,3,5,none
6,1,3,3,6,none
6,1,3,4,1,none
6,1,3,4,2,none
6,1,3,4,3,none
6,1,3,4,4,none
6,1,3,4,5,none
6,1,3,4,6,none
6,1,3,5,1,none
6,1,3,5,2,none
6,1,3,5,3,none
6,1,3,5,4,none
6,1,3,5,5,none
6,1,3,5,6,none
6,1,3,6,1,none
6,1,3,6,2,none
6,1,3,6,3,none
6,1,3,6,4,none
6,1,3,6,5,none
6,1,3,6,6,none
6,1,4,1,1,none
6,1,4,1,2,none
6,1,4,1,3,none
6,1,4,1,4,none
6,1,4,1,5,none
6,1,4,1,6,none
6,1,4,2,1,none
6,1,4,2,2,none
6,1,4,2,3,none
6,1,4,2,4,none
6,1,4,2,5,none
6,1,4,2,6,none
6,1,4,3,1,none
6,1,4,3,2,none
6,1,4,3,3,none
6,1,4,3,4,none
6,1,4,3,5,none
6,1,4,3,6,none
6,1,4,4,1,none
6,1,4,4,2,none
6,1,4,4,3,none
6,1,4,4,4,none
6,1,4,4,5,none
6,1,4,4,6,none
6,1,4,5,1,none
6,1,4,5,2,none
6,1,4,5,3,none
6,1,4,5,4,none
6,1,4,5,5,none
6,1,4,5,6,none
6,1,4,6,1,none
6,1,4,6,2,none
6,1,4,6,3,none
6,1,4,6,4,none
6,1,4,6,5,none
6,1,4,6,6,none
6,1,5,1,1,none
6,1,5,1,2,none
6,1,5,1,3,none
6,1,5,1,4,none
6,1,5,1,5,none
6,1,5,1,6,none
6,1,5,2,1,none
6,1,5,2,2,none
6,1,5,2,3,none
6,1,5,2,4,none
6,1,5,2,5,none
6,1,5,2,6,none
6,1,5,3,1,none
6,1,5,3,2,none
6,1,5,3,3,none
6,1,5,3,4,none
6,1,5,3,5,none
6,1,5,3,6,none
6,1,5,4,1,none
6,1,5,4,2,none
6,1,5,4,3,none
6,1,5,4,4,none
6,1,5,4,5,none
6,1,5,4,6,none
6,1,5,5,1,none
6,1,5,5,2,none
6,1,5,5,3,none
6,1,5,5,4,none
6,1,5,5,5,none
6,1,5,5,6,none
6,1,5,6,1,none
6,1,5,6,2,none
6,1,5,6,3,none
6,1,5,6,4,none
6,1,5,6,5,none
6,1,5,6,6,none
6,1,6,1,1,full
6,1,6,1,2,none
6,1,6,1,3,none
6,1,6,1,4,none
6,1,6,1,5,none
6,1,6,1,6,full
6,1,6,2,1,none
6,1,6,2,2,none
6,1,6,2,3,none
6,1,6,2,4,none
6,1,6,2,5,none
6,1,6,2,6,none
6,1,6,3,1,none
6,1,6,3,2,none
6,1,6,3,3,none
6,1,6,3,4,none
6,1,6,3,5,none
6,1,6,3,6,none
6,1,6,4,1,none
6,1,6,4,2,none
6,1,6,4,3,none
6,1,6,4,4,none
6,1,6,4,5,none
6,1,6,4,6,none
6,1,6,5,1,none
6,1,6,5,2,none
6,1,6,5,3,none
6,1,6,5,4,none
6,1,6,5,5,none
6,1,6,5,6,none
6,1,6,6,1,full
6,1,6,6,2,none
6,1,6,6,3,none
6,1,6,6,4,none
6,1,6,6,5,none
6,1,6,6,6,poker
6,2,1,1,1,none
6,2,1,1,2,none
6,2,1,1,3,none
6,2,1,1,4,none
6,2,1,1,5,none
6,2,1,1,6,none
6,2,1,2,1,none
6,2,1,2,2,none
6,2,1,2,3,none
6,2,1,2,4,none
6,2,1,2,5,none
6,2,1,2,6,none
6,2,1,3,1,none
6,2,1,3,2,none
6,2,1,3,3,none
6,2,1,3,4,none
6,2,1,3,5,none
6,2,1,3,6,none
6,2,1,4,1,none
6,2,1,4,2,none
6,2,1,4,3,none
6,2,1,4,4,none
6,2,1,4,5,none
6,2,1,4,6,none
6,2,1,5,1,none
6,2,1,5,2,none
6,2,1,5,3,none
6,2,1,5,4,none
6,2,1,5,5,none
6,2,1,5,6,none
6,2,1,6,1,none
6,2,1,6,2,none
6,2,1,6,3,none
6,2,1,6,4,none
6,2,1,6,5,none
6,2,1,6,6,none
6,2,2,1,1,none
6,2,2,1,2,none
6,2,2,1,3,none
6,2,2,1,4,none
6,2,2,1,5,none
6,2,2,1,6,none
6,2,2,2,1,none
6,2,2,2,2,poker
6,2,2,2,3,none
6,2,2,2,4,none
6,2,2,2,5,none
6,2,2,2,6,full
6,2,2,3,1,none
6,2,2,3,2,none
6,2,2,3,3,none
6,2,2,3,4,none
6,2,2,3,5,none
6,2,2,3,6,none
6,2,2,4,1,none
6,2,2,4,2,none
6,2,2,4,3,none
6,2,2,4,4,none
6,2,2,4,5,none
6,2,2,4,6,none
6,2,2,5,1,none
6,2,2,5,2,none
6,2,2,5,3,none
6,2,2,5,4,none
6,2,2,5,5,none
6,2,2,5,6,none
6,2,2,6,1,none
6,2,2,6,2,full
6,2,2,6,3,none
6,2,2,6,4,none
6,2,2,6,5,none
6,2,2,6,6,full
6,2,3,1,1,none
6,2,3,1,2,none
6,2,3,1,3,none
6,2,3,1,4,none
6,2,3,1,5,none
6,2,3,1,6,none
6,2,3,2,1,none
6,2,3,2,2,none
6,2,3,2,3,none
6,2,3,2,4,none
6,2,3,2,5,none
6,2,3,2,6,none
6,2,3,3,1,none
6,2,3,3,2,none
6,2,3,3,3,none
6,2,3,3,4,none
6,2,3,3,5,none
6,2,3,3,6,none
6,2,3,4,1,none
6,2,3,4,2,none
6,2,3,4,3,none
6,2,3,4,4,none
6,2,3,4,5,stairs
6,2,3,4,6,none
6,2,3,5,1,none
6,2,3,5,2,none
6,2,3,5,3,none
6,2,3,5,4,stairs
6,2,3,5,5,none
6,2,3,5,6,none
6,2,3,6,1,none
6,2,3,6,2,none
6,2,3,6,3,none
6,2,3,6,4,none
6,2,3,6,5,none
6,2,3,6,6,none
6,2,4,1,1,none
6,2,4,1,2,none
6,2,4,1,3,none
6,2,4,1,4,none
6,2,4,1,5,none
6,2,4,1,6,none
6,2,4,2,1,none
6,2,4,2,2,none
6,2,4,2,3,none
6,2,4,2,4,none
6,2,4,2,5,none
6,2,4,2,6,none
6,2,4,3,1,none
6,2,4,3,2,none
6,2,4,3,3,none
6,2,4,3,4,none
6,2,4,3,5,stairs
6,2,4,3,6,none
6,2,4,4,1,none
6,2,4,4,2,none
6,2,4,4,3,none
6,2,4,4,4,none
6,2,4,4,5,none
6,2,4,4,6,none
6,2,4,5,1,none
6,2,4,5,2,none
6,2,4,5,3,stairs
6,2,4,5,4,none
6,2,4,5,5,none
6,2,4,5,6,none
6,2,4,6,1,none
6,2,4,6,2,none
6,2,4,6,3,none
6,2,4,6,4,none
6,2,4,6,5,none
6,2,4,6,6,none
6,2,5,1,1,none
6,2,5,1,2,none
6,2,5,1,3,none
6,2,5,1,4,none
6,2,5,1,5,none
6,2,5,1,6,none
6,2,5,2,1,none
6,2,5,2,2,none
6,2,5,2,3,none
6,2,5,2,4,none
6,2,5,2,5,none
6,2,5,2,6,none
6,2,5,3,1,none
6,2,5,3,2,none
6,2,5,3,3,none
6,2,5,3,4,stairs
6,2,5,3,5,none
6,2,5,3,6,none
6,2,5,4,1,none
6,2,5,4,2,none
6,2,5,4,3,stairs
6,2,5,4,4,none
6,2,5,4,5,none
6,2,5,4,6,none
6,2,5,5,1,none
6,2,5,5,2,none
6,2,5,5,3,none
6,2,5,5,4,none
6,2,5,5,5,none
6,2,5,5,6,none
6,2,5,6,1,none
6,2,5,6,2,none
6,2,5,6,3,none
6,2,5,6,4,none
6,2,5,6,5,none
6,2,5,6,6,none
6,2,6,1,1,none
6,2,6,1,2,none
6,2,6,1,3,none
6,2,6,1,4,none
6,2,6,1,5,none
6,2,6,1,6,none
6,2,6,2,1,none
6,2,6,2,2,full
6,2,6,2,3,none
6,2,6,2,4,none
6,2,6,2,5,none
6,2,6,2,6,full
6,2,6,3,1,none
6,2,6,3,2,none
6,2,6,3,3,none
6,2,6,3,4,none
6,2,6,3,5,none
6,2,6,3,6,none
6,2,6,4,1,none
6,2,6,4,2,none
6,2,6,4,3,none
6,2,6,4,4,none
6,2,6,4,5,none
6,2,6,4,6,none
6,2,6,5,1,none
6,2,6,5,2,none
6,2,6,5,3,none
6,2,6,5,4,none
6,2,6,5,5,none
6,2,6,5,6,none
6,2,6,6,1,none
6,2,6,6,2,full
6,2,6,6,3,none
6,2,6,6,4,none
6,2,6,6,5,none
6,2,6,6,6,poker
6,3,1,1,1,none
6,3,1,1,2,none
6,3,1,1,3,none
6,3,1,1,4,none
6,3,1,1,5,none
6,3,1,1,6,none
6,3,1,2,1,none
6,3,1,2,2,none
6,3,1,2,3,none
6,3,1,2,4,none
6,3,1,2,5,none
6,3,1,2,6,none
6,3,1,3,1,none
6,3,1,3,2,none
6,3,1,3,3,none
6,3,1,3,4,none
6,3,1,3,5,none
6,3,1,3,6,none
6,3,1,4,1,none
6,3,1,4,2,none
6,3,1,4,3,none
6,3,1,4,4,none
6,3,1,4,5,none
6,3,1,4,6,none
6,3,1,5,1,none
6,3,1,5,2,none
